Language_number	Glottocode	Language_name	Latitude	Longitude	hand	five	Is_there_colexification?	Is_distinctness_due_to_lexical_replacement_or_phonological_change?	Was_there_lexical_replacement_of_hand?	Was_there_lexical_replacement_of_five?	What_replaced_hand?	What_replaced_five?	Language_ID_for_hand	Dataset_for_hand	Source_for_hand	Language_ID_for_five	Dataset_for_five	Source_for_five	Comment
23	ivat1242	Itbayat	20.77	121.85	lima	lima	full colexification	_	no	no	_	_	248	abvd	46500	248	abvd	46500
24	ibat1238	Ibatan	18.9398	121.909	panorowan	dadima	lexically distinct	lexical replacement	yes	no	?	_	289	abvd	46500	289	abvd	46500
25	isna1241	Isnag	18.2139	121.16	ʔi:ma	limmá	lexically distinct	phonological change	no	no	_	_	424	abvd	136553	isna1241-1	barlowpacific	Vanoverbergh1937
26	fair1238	Faire Atta	17.9808	121.436	_	limá	unknown	_	unknown	no	_	_				fair1238-2	barlowpacific	Vanoverbergh1937
27	pamp1244	Pamplona Atta	18.4738	121.3	lima:	limaː	full colexification	_	no	no	_	_	410	abvd	136553	pamp1244-1	chan2019	Atta-Pamplona.htm
28	pudt1235	Pudtol Atta	18.2112	121.379	_	limɑ́ʔ	unknown	_	unknown	no	_	_				pudt1235-1	barlowpacific	Nickell1981Pudtol
29	mala1534	Malaweg	17.844833	121.391322	_	lima	unknown	_	unknown	no	_	_				mala1534-1	barlowpacific	Reid1987
30	adas1235	Adasen	17.8187	120.905	_	li'ma	unknown	_	unknown	no	_	_				adas1235-1	chan2019	Adasen.htm
31	iban1267	Ibanag	17.4201	121.891	lima	lima	full colexification	_	no	no	_	_	279	abvd	Family-279-2005	279	abvd	Family-279-2005
32	gada1258	Ga'dang	17.2238	121.455	_	limɑ	unknown	_	unknown	no	_	_				gada1258-1	barlowpacific	Anonymous1957
33	gadd1244	Gaddang	16.5468	121.177	langalay	lima	lexically distinct	lexical replacement	yes	no	PMP *leŋen ‘forearm, lower arm’ ?	_	418	abvd	136553	418	abvd	136553
34	cent2084	Central Cagayan Agta	17.9571	121.857	kʌmʌt	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	409	abvd	136553	cent2084-1	chan2019	Agta-Central-Cagayan.htm
35	itaw1240	Itawit	17.7329	121.58	ima	lima	lexically distinct	phonological change	no	no	_	_	978	abvd	Barrias-978-2013	978	abvd	Barrias-978-2013
36	yoga1237	Yogad	16.7015	121.718	kamát	limá	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	713	abvd	32648	713	abvd	32648
37	dica1235	Dicamay Agta	17.8846	121.606	_	limɑ	unknown	_	unknown	no	_	_				dica1235-1	barlowpacific	Roe1960
38	dupa1235	Dupaninan Agta	17.3748	122.188	kamat	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	730	abvd	47932	730	abvd	47932
39	casi1235	Casiguran-Nagtipunan Agta	16.2176	121.878	ka'mɨt	limá	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	417	abvd	136553	casi1235-1	barlowpacific	Vanoverbergh1937
40	agta1234	Agta-Pahanan	17.0538	122.2802	_	limá	unknown	_	unknown	no	_	_				agta1234-3	barlowpacific	Alviar-Calinawagan1995
41	para1306	Paranan	17	122.372	_	limma	unknown	_	unknown	no	_	_				para1320-1	chan2019	Paranan.htm
42	bino1237	Binongan Itneg	17.5972	120.876	'ʔima	li'ma	lexically distinct	phonological change	no	no	_	_	426	abvd	136553	426	abvd	136553
43	inla1260	Inlaod Itneg	17.61752	120.65389	_	limɑ	unknown	_	unknown	no	_	_				inla1260-1	barlowpacific	Walton2003Danglas
44	lubu1243	Lubuagan Kalinga	17.3879	121.0365	'ʔima	li'ma	lexically distinct	phonological change	no	no	_	_	429	abvd	136553	429	abvd	136553
45	sout2908	Bangad	17.2936	121.068	ima	lima	lexically distinct	phonological change	no	no	_	_	671	abvd	65104	671	abvd	65104
46	butb1235	Butbut Kalinga	17.2239	121.091	_	li'ma	unknown	_	unknown	no	_	_				butb1235-1	chan2019	Kalinga-Butbut.htm
47	madu1248	Madukayang Kalinga	17.1794	121.236	_	limɑ́	unknown	_	unknown	no	_	_				madu1248-1	barlowpacific	Gieser1973
48	lowe1412	Tanudan Kalinga	17.3441	121.311	ima	lima	lexically distinct	phonological change	no	no	_	_	711	abvd	olson2008	711	abvd	olson2008
49	masa1307	Masadiit Itneg	17.4501	120.829	_	limɑ	unknown	_	unknown	no	_	_				masa1307-2	barlowpacific	Walton2003Boliney
50	moya1235	Moyadan Itneg	17.4232	120.702	_	ˈlimɑ	unknown	_	unknown	no	_	_				moya1235-1	barlowpacific	Walton2003Manabo
51	limo1248	Limos Kalinga	17.6081	121.381	íma	limá	lexically distinct	phonological change	no	no	_	_	672	abvd	83052	672	abvd	83052
52	bana1288	Banao Itneg	17.5643	121.05	_	_	unknown	_	unknown	unknown	_	_						
53	maba1279	Mabaka Valley Kalinga	17.6683	121.073	_	lima	unknown	_	unknown	no	_	_				maba1279-1	barlowpacific	AnonymousMabaka
54	bala1310	Balangao	17.0994	121.272	'limʌ	le'ma	lexically distinct	phonological change	no	no	_	_	411	abvd	136553	411	abvd	136553
55	cent2292	Central Bontoc	17.08	120.92	lima	lima	full colexification	_	no	no	_	_	673	abvd	147940	673	abvd	147940
56	fina1242	Eastern-Southern Bontok	17.0319	121.11	_	lima	unknown	_	unknown	no	_	_				fina1242-1	barlowpacific	Fukuda1981
57	kank1243	Kankanaey	16.8548	120.689	takkay	lima	lexically distinct	lexical replacement	yes	no	?	_	681	abvd	Allen-681-2010	681	abvd	Allen-681-2010
58	maen1235	Maeng Itneg	17.2453	120.718	_	liˈmɑ	unknown	_	unknown	no	_	_				maen1235-1	barlowpacific	Walton2003Laplapog
59	nort2877	Northern Kankanay	17.1057	120.786	lɨ'dɨng	li'ma	lexically distinct	lexical replacement	yes	no	PMP *leŋen ‘forearm, lower arm’ ?	_	432	abvd	136553	432	abvd	136553
60	amga1235	Amganad Ifugao	16.9016	121.042	taʔ'le	li'ma	lexically distinct	lexical replacement	yes	no	?	_	419	abvd	136553	419	abvd	136553
61	bata1298	Batad Ifugao	16.8266	121.23	ngamay	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	420	abvd	136553	420	abvd	136553
62	mayo1262	Mayoyao Ifugao	16.9984	121.29	_	le'mə	unknown	_	unknown	no	_	_				mayo1262-1	chan2019	Ifugao-Mayoyao.htm
63	tuwa1243	Tuwali Ifugao	16.6646	121.113	_	'lima	unknown	_	unknown	no	_	_				tuwa1243-1	chan2019	Ifugao-Tuwali.htm
64	isin1239	Isinai	16.3299	121.12	lima	limá	full colexification	_	no	no	_	_	1463	abvd	perlawan2015a	1463	abvd	perlawan2015a
65	ilon1239	Ilongot	16.3785	121.547	gima	tambiang	lexically distinct	lexical replacement	no	yes	_	one count ?	422	abvd	136553	422	abvd	136553
66	iwak1237	I-Wak	16.30448	120.78633	_	limɑ	unknown	_	unknown	no	_	_				iwak1237-1	barlowpacific	Kamp1986
67	ibal1244	Ibaloi	16.4263	120.695	takdai	dima	lexically distinct	lexical replacement	yes	no	?	_	679	abvd	anton2010a	423	abvd	136553
68	ahin1234	Ahin-Kayapa Kalanguya	16.321	120.90003	taklay	lima	lexically distinct	lexical replacement	yes	no	?	_	430	abvd	136553	ahin1234-1	barlowpacific	Reid1971
69	kele1259	Keley-i Kallahan	16.7099	121.035	taklay	limaʔ	lexically distinct	lexical replacement	yes	no	?	_	431	abvd	136553	431	abvd	136553
70	kara1487	Karao	16.5655	120.956	_	dima	unknown	_	unknown	no	_	_				kara1487-1	chan2019	Karaw.htm
71	pang1290	Pangasinan	15.9377	120.365	lima	lima	full colexification	_	no	no	_	_	405	abvd	Daroya-405-2006	pang1290-1	barlowpacific	Scheerer1911
72	nort2875	Northern Alta	15.6913	121.454	_	limma	unknown	_	unknown	no	_	_				nort2875-1	chan2019	Alta-Northern.htm
73	sout2905	Southern Alta	15.1841	121.054	_	li'ma	unknown	_	unknown	no	_	_				sout2905-1	chan2019	Alta-Southern.htm
74	arta1239	Arta	16.4185	121.656	lima	lima	full colexification	_	no	no	_	_	1211	abvd	Kimoto-1211-2015	1211	abvd	Kimoto-1211-2015
75	ilok1237	Iloko	15.9361	120.993	ima	lima	lexically distinct	phonological change	no	no	_	_	288	abvd	Blust-288-2005	288	abvd	Blust-288-2005
76	aben1249	Abenlen Ayta	15.4131	120.2	gamɨt	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	1262	abvd	150458	1262	abvd	150458
77	boto1242	Botolan Sambal	15.2315	120.164	ga'mɨt	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	444	abvd	136553	1266	abvd	150458
78	amba1267	Ambala Ayta	14.8156	120.283	gamɨt	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	1263	abvd	150458	aben1249-2	chan2019	Ayta-Ambala.htm
79	bata1297	Bataan Ayta	14.4153	120.49	_	lima	unknown	_	unknown	no	_	_				bata1297-1	barlowpacific	Storck1982
80	maga1263	Mag-Anchi Ayta	15.1954	120.459	gamɨt	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	1264	abvd	150458	1257	abvd	13192
81	magi1241	Mag-Indi Ayta	14.9617	120.182	gamɨt	limaʔ	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	1267	abvd	150458	1267	abvd	150458
82	boli1256	Bolinao	16.3071	119.853	gamɨt	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	1265	abvd	150458	1265	abvd	150458
83	tina1248	Tinà Sambal	15.5797	120.095	gamot	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	1268	abvd	150458	1268	abvd	150458
84	pamp1243	Pampanga	14.9603	120.502	gámat	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	1200	abvd	Balatbat-1200-2015	33	abvd	forman1971a;h-McFarland-Northern-Philippine
85	remo1247	Hatang Kayi	14.6254	121.453	alíma	limá	partial colexification	_	no	no	_	_	686	abvd	Yap2009	686	abvd	Yap2009
86	kasi1256	Kasiguranin	16.1881	122.118	_	lima	unknown	_	unknown	no	_	_				kasi1256-1	barlowpacific	Headland1972
87	taga1270	Tagalog	14.06	121.747	kamay	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’	_	788	abvd	54887	389	abvd	Luna-389-2006
88	fili1244	Filipino	12.265	123.464	_	lima	unknown	_	unknown	no	_	_				fili1244-1	barlowpacific	Castle2010
89	alab1246	Alabat Island Agta	14.1217	122.014	ʔaˈlimaʔ	lima	partial colexification	_	no	no	_	_	1635	abvd	Lobel2020	alab1246-1	chan2019	Lopez-Agta.htm
90	cama1250	Camarines Norte Agta	14.1571	122.835	alima	lima	partial colexification	_	no	no	_	_	1641	abvd	Doroja2017	1641	abvd	Doroja2017
91	cent2087	Coastal-Naga Bikol	13.7574	123.403	kamut	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	859	abvd	Gimoro-859-2011	47	abvd	Daniega-47-2005
92	sout2912	Coastal-Virac Bikol	13.6989	124.29	_	lima	unknown	_	unknown	no	_	_				sout2912-1	barlowpacific	Meman1990
93	isar1235	Isarog Agta	13.651	123.332	_	_	unknown	_	unknown	unknown	_	_						
94	mtir1236	Mt. Iraya Agta	13.4588	123.552	_	limɑ́	unknown	_	unknown	no	_	_				mtir1236-1	barlowpacific	Wolfenden1978
95	mtir1235	Mt. Iriga Agta	13.4566	123.463	_	ˈlima	unknown	_	unknown	no	_	_				mtir1235-2	barlowpacific	Anonymous1984Bicol
96	alba1269	Inland-Buhi-Daraga Bikol	13.1989	123.49	kaˈmət	liˈma	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	710	abvd	olson2009	710	abvd	olson2009
97	irig1242	Iriga Bicolano	13.3896	123.331	kamót	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	722	abvd	lobel2001a	irig1242-1	barlowpacific	Anonymous1984Bicol
98	nort2883	Northern Catanduanes Bicolano	13.9032	124.27	_	liˈmɑ	unknown	_	unknown	no	_	_				nort2883-1	barlowpacific	Trick1982
99	bant1288	Bantoanon	12.5194	122.034	damút	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	708	abvd	109918;106220	708	abvd	109918;106220
100	bant1293	Bantayanon	11.2144	123.755	_	lima	unknown	_	unknown	no	_	_				bant1293-1	chan2019	Bantayanon.htm
101	capi1239	Capiznon	11.4122	122.954	kamot	limɑ	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	660	abvd	Ricarte-660-2010	capi1239-1	barlowpacific	Werner1977
102	hili1240	Hiligaynon	10.4018	122.974	kamot	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	193	abvd	Salcedo-193-2005	467	abvd	Enriquez1949
103	masb1237	Masbate Sorsogon	12.8438	124.002	_	liˈmah	unknown	_	unknown	no	_	_				masb1237-1	barlowpacific	Dimaano1970
104	masb1238	Masbatenyo	12.21453	123.63579	kamot	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	755	abvd	26161	755	abvd	26161
105	poro1253	Porohanon	10.6726	124.454	_	lima	unknown	_	unknown	no	_	_				poro1253-1	barlowpacific	Daguman1987
106	romb1245	Romblomanon	12.4047	122.56	kamót	limá	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	687	abvd	Yap2009	687	abvd	Yap2009
107	bayb1234	Baybayanon	10.6956	124.8086	_	_	unknown	_	unknown	unknown	_	_						
108	kina1252	Kinabalian	10.2589	125.2217	_	_	unknown	_	unknown	unknown	_	_						
109	wara1300	Waray (Philippines)	11.4911	125.012	kamót	limá	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	783	abvd	410676	513	abvd	Rajki-513-2008
110	wara1299	Waray Sorsogon	12.6795	124.015	_	límɑ	unknown	_	unknown	no	_	_				wara1299-1	barlowpacific	Nickell1978
111	akla1240	Aklanon	11.55432	122.35413	ʔalí:mah	limáh | alas síŋkoh '5 o'clock'	partial colexification	_	no	no	_	_	43	abvd	Zorc-43-2005	akla1241-1	chan2019	Inakeanon-Aklanon.htm
112	inon1237	Inonhan	12.284	122.03	limá	lima	full colexification	_	no	no	_	_	1547	abvd	Zorc2018	inon1237-1	chan2019	Aklanon.htm
113	kina1250	Kinaray-a	10.8131	122.297	lima	lima	full colexification	_	no	no	_	_	657	abvd	Genzola-657-2009	657	abvd	Genzola-657-2009
114	sulo1237	Sulod	11.2473	122.551	_	limɑ	unknown	_	unknown	no	_	_				sulo1237-1	barlowpacific	Anonymous1961
115	cuyo1237	Cuyonon	10.3201	119.3	líma	li'ma	full colexification	_	no	no	_	_	688	abvd	Yap2009	cuyo1237-1	chan2019	Cuyonon.htm
116	calu1238	Caluyanun	12.0489	121.384	líma	li'ma	full colexification	_	no	no	_	_	1550	abvd	Zorc2018	calu1238-1	chan2019	Caluyanun.htm
117	rata1245	Ratagnon	12.2785	121.187	alíma	limá	partial colexification	_	no	no	_	_	1275	abvd	311529	1275	abvd	311529
118	karo1299	Northern Binukidnon	9.992	122.816	_	_	unknown	_	unknown	unknown	_	_						
119	maga1264	Southern Binukidnon	9.49196	122.769	_	_	unknown	_	unknown	unknown	_	_						
120	ataa1240	Ata	9.715	122.9	_	_	unknown	_	unknown	unknown	_	_						
121	butu1244	Butuanon	8.87009	125.418	alima	lima	partial colexification	_	no	no	_	_	483	abvd	Jesus-483-2007	483	abvd	Jesus-483-2007
122	taus1251	Tausug	5.12236	118.88	limah	limah	full colexification	_	no	no	_	_	452	abvd	136553	452	abvd	136553
123	suri1273	Surigaonon	9	126	alima	lima	partial colexification	_	no	no	_	_	466	abvd	Parker-466-2006	466	abvd	Parker-466-2006
124	tand1258	Tandaganon	8.9815	126.186	limá	limá	full colexification	_	no	no	_	_	1555	abvd	Zorc1972	tand1258-2	barlowpacific	Zorc1972Naturalis
125	cebu1242	Cebuano	8.38799	124.367	kamút	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	153	abvd	Go-153-2005	153	abvd	Go-153-2005
126	mama1275	Mamanwa	9.44744	125.548	ʔalima	lima	partial colexification	_	no	no	_	_	433	abvd	136553	433	abvd	136553
127	dava1245	Davawenyo	7.22613	126.458	_	lima	unknown	_	unknown	no	_	_				dava1245-1	chan2019	Davawenyo.htm
128	kara1489	Mandaya	7.50481	126.409	_	_	unknown	_	unknown	unknown	_	_						
129	mans1262	Mansaka	6.79221	126.181	bɨktɨn	lima	lexically distinct	lexical replacement	yes	no	?	_	442	abvd	136553	442	abvd	136553
130	kama1363	Kamayo	8.10796	126.314	ʔalíːma	limɑ́	partial colexification	_	no	no	_	_	1549	abvd	Zorc2018	kama1363-1	barlowpacific	Zorc1972Kamayo
131	kaga1255	Kagan Kalagan	7.10698	125.61	_	'limaː	unknown	_	unknown	no	_	_				kaga1255-1	chan2019	Kalagan-Kagan.htm
132	kala1388	Kalagan	6.8126	125.328	bɨktɨn	lima	lexically distinct	lexical replacement	yes	no	?	_	428	abvd	136553	428	abvd	136553
133	taga1268	Tagakaulu Kalagan	6.45338	125.426	_	lima	unknown	_	unknown	no	_	_				taga1268-1	chan2019	Tagakaulu.htm
134	umir1236	Umiray Dumaget Agta	14.8757	121.508	komot	li'ma	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	1261	abvd	98313	umir1236-1	chan2019	Umiray-Dumaget-Agta.htm
135	east2482	Eastern Tawbuid	12.8968	121.177	_	lima	unknown	_	unknown	no	_	_				boto1242-2	chan2019	Tawbuid-Eastern.htm
136	west2559	Western Tawbuid	12.8227	121.026	_	lima	unknown	_	unknown	no	_	_				west2559-1	chan2019	Tawbuid-Western.htm
137	buhi1245	Buhid	12.6396	121.21	daluwáp	lima	lexically distinct	lexical replacement	yes	no	PPH *dalukap ‘palm of the hand, sole of the foot’	_	1272	abvd	311529	buhi1245-1	chan2019	Buhid.htm
138	hanu1241	Hanunoo	12.4159	121.221	dalúkap	lima	lexically distinct	lexical replacement	yes	no	PPH *dalukap ‘palm of the hand, sole of the foot’	_	1274	abvd	311529	hanu1241-1	chan2019	Hanunoo.htm
139	kaga1256	Kagayanen	10.4656	119.872	líma	límma	lexically distinct	phonological change	no	no	_	_	860	abvd	Huggins-860-2011	860	abvd	Huggins-860-2011
140	higa1237	Higaonon	8.61202	125.071	_	lə'li.ma	unknown	_	unknown	no	_	_				higa1237-1	chan2019	Higaonon.htm
141	binu1244	Talaandig-Binukid	8.15933	124.892	ʔa'lima	la'lima	partial colexification	_	no	no	_	_	415	abvd	136553	415	abvd	136553
142	cina1236	Cinamiguin Manobo	9.1793	124.721	_	lɑlimɑ	unknown	_	unknown	no	_	_				cina1236-1	barlowpacific	Elkins1973
143	atam1240	Ata Manobo	7.7789	125.499	bolad	lalima	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	434	abvd	136553	434	abvd	136553
144	mati1250	Matigsalug Manobo	7.72124	125.16	bɨlad	lalima	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	440	abvd	136553	440	abvd	136553
145	agus1235	Agusan Manobo	8.62731	125.742	_	li'mɑ	unknown	_	unknown	no	_	_				agus1235-1	chan2019	Manobo-Agusan.htm
146	diba1242	Dibabawon Manobo	7.85664	126.018	'bɨad	'lima	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	436	abvd	136553	436	abvd	136553
147	raja1254	Rajah Kabunsuwan Manobo	8.2934	126.266	_	limɑ	unknown	_	unknown	no	_	_				raja1254-1	barlowpacific	Anonymous1984Manobo
148	obom1235	Obo Manobo	7.29141	125.09	_	'limmaʔ	unknown	_	unknown	no	_	_				obom1235-1	chan2019	Manobo-Obo.htm
149	ilia1236	Ilianen Manobo	7.34448	124.766	bɨlad	lima	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	437	abvd	136553	ilia1236-1	chan2019	Manobo-Ilianen.htm
150	west2555	Western Bukidnon Manobo	7.6682	124.825	bɨlad	ləlimɑ	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	441	abvd	136553	west2555-1	chan2019	Manobo-Western-Bukidnon.htm
151	cota1241	Cotabato Manobo	6.39417	124.234	bɨlad	lima	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	438	abvd	136553	438	abvd	136553
152	sara1327	Sarangani Manobo	5.84903	125.499	bʌlad	lima	lexically distinct	lexical replacement	yes	no	PMP *baRa ‘hand, arm’ ?	_	439	abvd	136553	439	abvd	136553
153	taga1272	Tagabawa	6.9712	125.175	_	'lima	unknown	_	unknown	no	_	_				taga1272-1	chan2019	Manobo-Tagabawa.htm
154	cent2089	Central Subanen	8.12701	123.018	bengkɨn	lima	lexically distinct	lexical replacement	yes	no	PAN *paNij ‘wing’ ?	_	447	abvd	136553	447	abvd	136553
155	east2694	Eastern Subanen	8.2475	123.5234	_	lima	unknown	_	unknown	no	_	_				east2694-1	barlowpacific	Lobel2013
156	nort2885	Northern Subanen	8.5232	123.588	_	dlima	unknown	_	unknown	no	_	_				nort2885-1	barlowpacific	Lobel2013
157	lapu1236	Lapuyan Subanun	7.53449	123.13	_	dlima	unknown	_	unknown	no	_	_				lapu1236-2	barlowpacific	Lobel2013
158	koli1253	Kolibugan Subanon	7.77212	122.567	_	lima	unknown	_	unknown	no	_	_				koli1253-1	barlowpacific	Lobel2013
159	west2557	Western Subanon	7.79964	122.341	komot	lima	lexically distinct	lexical replacement	yes	no	PAN *kamay ‘hand’ ?	_	448	abvd	136553	448	abvd	136553
160	bata1301	Batak	10.1115	119.025	ʔalima	lima	partial colexification	_	no	no	_	_	412	abvd	136553	412	abvd	136553
161	cent2090	Central Tagbanwa	10.6519	119.338	ʔalima	lima	partial colexification	_	no	no	_	_	450	abvd	136553	450	abvd	136553
162	tagb1258	Tagbanwa	9.54263	118.497	_	'lima	unknown	_	unknown	no	_	_				tagb1258-1	chan2019	Tagbanwa-Southern.htm
163	molb1237	Molbog	7.956663	117.030502	_	lima	unknown	_	unknown	no	_	_				molb1237-1	barlowpacific	Lobel2016
164	broo1239	Brooke's Point Palawano	8.83891	117.871	_	lima	unknown	_	unknown	no	_	_				broo1239-1	barlowpacific	Thiessen1980
165	sout2916	Southwest Palawano	8.67624	117.36	elima	lima	partial colexification	_	no	no	_	_	494	abvd	Davis-494-2007	494	abvd	Davis-494-2007
166	cent2091	Central Palawano	8.77013	117.838	_	lima	unknown	_	unknown	no	_	_				cent2091-1	barlowpacific	Arnaud1998
167	taut1234	Taut Batu	8.88129	117.673091	_	lima	unknown	_	unknown	no	_	_				taut1234-1	barlowpacific	Thiessen1980
168	iran1262	Iranun	4.3362	118.224	lima	lima	full colexification	_	no	no	_	_	458	abvd	Shaiddin-458-2006	458	abvd	Shaiddin-458-2006
169	magu1243	Maguindanao	6.9453	124.509	líma	líma	full colexification	_	no	no	_	_	685	abvd	sullivan1986a	685	abvd	sullivan1986a
170	mara1404	Maranao	7.79414	124.175	lima	lima	full colexification	_	no	no	_	_	86	abvd	142538	86	abvd	142538
171	mong1342	Mongondow	0.64616	124.114	lima	lima	full colexification	_	no	no	_	_	240	abvd	163707	240	abvd	163707
172	pono1240	Ponosakan	0.91716	124.712	_	lima	unknown	_	unknown	no	_	_				pono1240-1	chan2019	Ponosakan.htm
173	bint1245	Bintauna	0.75069	123.486	_	lima	unknown	_	unknown	no	_	_				bint1245-1	chan2019	Bintauna.htm
174	bola1252	Bolango	0.39044	123.888	_	lima	unknown	_	unknown	no	_	_				bola1252-1	chan2019	Bolango.htm
